web-scraper-order,web-scraper-start-url,location_date,brand_type,price
"1703597226-105","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Zürich, 8156, 28.08.2022, auf autoscout24.ch","VOLVO 740 2.3 GLE VETERANENFAHRZEUG","13'950.-"
"1703597226-106","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Bern, 4937, 27.08.2022, auf Autoscout24.ch","TOYOTA Celica 2000 GTi","8'900.-"
"1703597226-107","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","St. Gallen, 9444, 26.08.2022, auf autoscout24.ch","MERCEDES-BENZ 230 E","14'900.-"
"1703597226-108","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Graubünden, 7203, 26.08.2022, auf autoscout24.ch","OPEL Kadett 1600i GT","3'500.-"
"1703597226-109","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Basel-Landschaft, 4466, 26.08.2022, auf autoscout24.ch","MERCEDES-BENZ 260 E","3'000.-"
"1703597226-110","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Basel-Landschaft, 4132, 24.08.2022, auf autoscout24.ch","MORRIS Mini 850","13'000.-"
"1703597226-111","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Zürich, 8335, 23.08.2022, auf Autoscout24.ch","FORD Custom 4Door ""Shoebox"" ab Platz mit 13.20A","6'000.-"
"1703597226-112","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Genf, 1228, 22.08.2022, auf Autoscout24.ch","MERCEDES-BENZ 380 SE","14'300.-"
"1703597226-113","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Bern, 3000, 17.08.2022, auf Autoscout24.ch","CADILLAC Eldorado 4.5 V8","10'500.-"
"1703597226-114","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Basel-Landschaft, 4460, 15.08.2022, auf autoscout24.ch","MAZDA RX-7 2.3","23'800.-"
"1703597226-115","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Basel-Landschaft, 4460, 15.08.2022, auf autoscout24.ch","JAGUAR S-TYPE","26'200.-"
"1703597226-116","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Bern, 2560, 11.08.2022, auf autoscout24.ch","VW Golf Cabriolet 1800 Classic-Line","9'000.-"
"1703597226-117","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Bern, 3076, 03.08.2022, auf autoscout24.ch","FORD F Pick-up 250","27'000.-"
"1703597226-118","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Luzern, 6014, 02.08.2022, auf autoscout24.ch","FIAT Ritmo 105 TC","10'800.-"
"1703597226-119","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Zürich, 8406, 31.07.2022, auf autoscout24.ch","MERCEDES-BENZ 260 E","5'999.-"
"1703597226-120","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Aargau, 4665, 28.07.2022, auf autoscout24.ch","MERCEDES-BENZ 280 SE","4'900.-"
"1703597226-121","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Thurgau, 8505, 26.07.2022, auf autoscout24.ch","OPEL","13'900.-"
"1703597226-122","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Luzern, 6173, 23.07.2022, auf autoscout24.ch","AUDI 80 QUATTRO","15'900.-"
"1703597226-123","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Wallis, 1950, 20.07.2022, auf autoscout24.ch","JEEP ZANZI JZ 100 CSPK","7'500.-"
"1703597226-124","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Genf, 1212, 11.07.2022, auf autoscout24.ch","BMW 316i 1.8 E21","9'890.-"
"1703597226-125","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Genf, 1228, 10.07.2022, auf Autoscout24.ch","BMW 735i A","18'900.-"
"1703597226-126","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Genf, 1226, 06.07.2022, auf autoscout24.ch","MINI MINI INNOCENTI","18'900.-"
"1703597226-127","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Genf, 1226, 06.07.2022, auf autoscout24.ch","TRIUMPH Herald 1200 Saloon","17'900.-"
"1703597226-128","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Genf, 1226, 06.07.2022, auf autoscout24.ch","TRIUMPH Spitfire MK4","12'900.-"
"1703597226-129","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Aargau, 5054, 02.07.2022, auf Autoscout24.ch","CHEVROLET Corsica 3.1 V6 LT","4'990.-"
"1703597226-130","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Zürich, 8800, 25.06.2022, auf Autoscout24.ch","PONTIAC GRAND-PRIX J","25'990.-"
"1703597226-131","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Schaffhausen, 8242, 19.06.2022, auf autoscout24.ch","FORD Scorpio 2.9i GL","6'800.-"
"1703597226-132","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Zug, 6300, 15.06.2022, auf autoscout24.ch","CITROEN Rosali","17'800.-"
"1703597226-133","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","St. Gallen, 9444, 06.06.2022, auf Autoscout24.ch","AUDI 80 1.9 TDI ABS","9'900.-"
"1703597226-134","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=90","Zürich, 8494, 05.06.2022, auf Autoscout24.ch","JEEP Wrangler 4.0 Sahara","29'950.-"
"1703597238-135","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Aargau, 4800, 19.10.2022, auf Autoscout24.ch","NISSAN 300 ZX Twinturbo","25'925.-"
"1703597238-136","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Zürich, 8427, 15.10.2022, auf Autoscout24.ch","PORSCHE 944","16'944.-"
"1703597238-137","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Luzern, 6247, 14.10.2022, auf Autoscout24.ch","VOLVO 480 1.7 Turbo","2'500.-"
"1703597238-138","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Zug, 6331, 12.10.2022, auf autoscout24.ch","MINI MINI INNOCENTI Cooper 1300 S Veteran","29'500.-"
"1703597238-139","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Aargau, 5317, 12.10.2022, auf Autoscout24.ch","HILLMAN Minx MKII","19'900.-"
"1703597238-140","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Zürich, 8951, 12.10.2022, auf autoscout24.ch","TOYOTA Corolla 1.6 GLi Liftback","1'990.-"
"1703597238-141","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Schwyz, 6417, 12.10.2022, auf autoscout24.ch","PLYMOUTH FURY 440 V8 7.2 Liter","12'000.-"
"1703597238-142","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Genf, 1228, 11.10.2022, auf autoscout24.ch","PONTIAC Firebird 5.0 V8","14'500.-"
"1703597238-143","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Obwalden, 6055, 10.10.2022, auf autoscout24.ch","VW T3 1.9 syncro Caravelle GL","6'500.-"
"1703597238-144","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Bern, 2558, 10.10.2022, auf autoscout24.ch","MERCEDES-BENZ 190 2.0","15'900.-"
"1703597238-145","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Schwyz, 6417, 06.10.2022, auf autoscout24.ch","CHEVROLET CORVETTE L82","39'000.-"
"1703597238-146","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Waadt, 1523, 06.10.2022, auf autoscout24.ch","CHEVROLET","29'999.-"
"1703597238-147","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Aargau, 8957, 29.09.2022, auf autoscout24.ch","FORD MUSTANG Grande 351","32'800.-"
"1703597238-148","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Waadt, 1400, 28.09.2022, auf autoscout24.ch","VW Golf Cabriolet 1800 GL Quartett/Special/White","9'900.-"
"1703597238-149","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Jura, 2830, 26.09.2022, auf autoscout24.ch","NISSAN 100 NX 1.6 16V","1'500.-"
"1703597238-150","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Jura, 2830, 26.09.2022, auf autoscout24.ch","MERCEDES-BENZ 260 E","2'900.-"
"1703597238-151","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Jura, 2830, 26.09.2022, auf Autoscout24.ch","FORD Scorpio 2.0i CLX (CL)","1'500.-"
"1703597238-152","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Neuenburg, 2054, 23.09.2022, auf autoscout24.ch","FIAT 130 3200","2'900.-"
"1703597238-153","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Zug, 6314, 23.09.2022, auf Autoscout24.ch","BMW 520i","13'900.-"
"1703597238-154","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Basel-Landschaft, 4410, 21.09.2022, auf autoscout24.ch","MERCEDES-BENZ 190 E 2.0","6'999.-"
"1703597238-155","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Luzern, 6287, 19.09.2022, auf autoscout24.ch","FORD US TT","19'900.-"
"1703597238-156","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Waadt, 1027, 19.09.2022, auf autoscout24.ch","MERCEDES-BENZ 280 SE","6'500.-"
"1703597238-157","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Freiburg, 3178, 13.09.2022, auf autoscout24.ch","CHEVROLET CAMARO Targa","19'500.-"
"1703597238-158","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Jura, 2800, 13.09.2022, auf autoscout24.ch","LANCIA FULVIA Serie 1.","3'000.-"
"1703597238-159","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Basel-Landschaft, 4446, 13.09.2022, auf autoscout24.ch","BMW 535i","14'400.-"
"1703597238-160","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Luzern, 6173, 12.09.2022, auf autoscout24.ch","VW Golf 1800 GTI","19'900.-"
"1703597238-161","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Waadt, 1170, 10.09.2022, auf autoscout24.ch","FIAT 500 L","15'900.-"
"1703597238-162","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Thurgau, 8514, 03.09.2022, auf autoscout24.ch","MERCEDES-BENZ 190 E 2.3","17'800.-"
"1703597238-163","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Obwalden, 6055, 02.09.2022, auf autoscout24.ch","VW T3 PTT Hochdach","3'500.-"
"1703597238-164","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=89","Aargau, 5037, 30.08.2022, auf autoscout24.ch","HONDA CRX 1.6i-16 V-TEC","17'500.-"
"1703597249-165","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Zürich, 8153, 08.12.2022, auf Autoscout24.ch","TOYOTA Corolla 1.6 GLi Liftback","1'800.-"
"1703597249-166","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Zürich, 8153, 08.12.2022, auf Autoscout24.ch","TOYOTA Corolla 1.6 GL Liftback","1'800.-"
"1703597249-167","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Solothurn, 4143, 08.12.2022, auf autoscout24.ch","CHRYSLER Cordoba","7'900.-"
"1703597249-168","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Schwyz, 6417, 07.12.2022, auf autoscout24.ch","MERCEDES-BENZ 500 SE Automatic","22'000.-"
"1703597249-169","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Basel-Landschaft, 4466, 03.12.2022, auf Autoscout24.ch","FORD Scorpio 2.9i Ghia A","3'400.-"
"1703597249-170","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","St. Gallen, 9430, 03.12.2022, auf Autoscout24.ch","TOYOTA YR 29 LV-MRSEW","5'900.-"
"1703597249-171","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Basel-Landschaft, 4466, 02.12.2022, auf autoscout24.ch","VOLVO 340 1.4 GL","3'500.-"
"1703597249-172","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Waadt, 1523, 29.11.2022, auf autoscout24.ch","CITROEN 11 B","14'900.-"
"1703597249-173","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Freiburg, 3178, 25.11.2022, auf autoscout24.ch","TRIUMPH TR7 Cabriolet","12'900.-"
"1703597249-174","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","St. Gallen, 9127, 23.11.2022, auf autoscout24.ch","KOMMOBIL (UNIMOG) John Deere 3350 Turbo","19'900.-"
"1703597249-175","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Aargau, 5054, 19.11.2022, auf Autoscout24.ch","ROVER 827 Vitesse","3'990.-"
"1703597249-176","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Luzern, 6247, 18.11.2022, auf Autoscout24.ch","MERCEDES-BENZ 300 TE 4-Matic","2'000.-"
"1703597249-177","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Graubünden, 7013, 17.11.2022, auf Autoscout24.ch","TALBOT Murena 1.6","5'990.-"
"1703597249-178","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Thurgau, 8362, 17.11.2022, auf autoscout24.ch","AUDI 100 Automat","3'999.-"
"1703597249-179","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Waadt, 1196, 15.11.2022, auf autoscout24.ch","FIAT 500 Série L","16'900.-"
"1703597249-180","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Solothurn, 2544, 08.11.2022, auf autoscout24.ch","MERCEDES-BENZ 260 E","3'400.-"
"1703597249-181","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Wallis, 1963, 07.11.2022, auf autoscout24.ch","JAGUAR XJ6 3.2","5'490.-"
"1703597249-182","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","St. Gallen, 9443, 07.11.2022, auf Autoscout24.ch","BMW 325iX","22'900.-"
"1703597249-183","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Zürich, 8107, 07.11.2022, auf autoscout24.ch","OPEL Corsa 1.4 GL","3'000.-"
"1703597249-184","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Obwalden, 6055, 05.11.2022, auf autoscout24.ch","VW GOLF GLS","6'555.-"
"1703597249-185","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Obwalden, 6055, 05.11.2022, auf autoscout24.ch","VW Golf 1600 GTI","12'500.-"
"1703597249-186","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Freiburg, 3280, 05.11.2022, auf autoscout24.ch","MERCEDES-BENZ 350 SE","19'900.-"
"1703597249-187","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Luzern, 6287, 28.10.2022, auf autoscout24.ch","FIAT 500","13'900.-"
"1703597249-188","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Aargau, 8957, 27.10.2022, auf autoscout24.ch","CHRYSLER SARATOGA 300","39'900.-"
"1703597249-189","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Thurgau, 9548, 27.10.2022, auf autoscout24.ch","NSU RO 80","18'900.-"
"1703597249-190","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Genf, 1242, 26.10.2022, auf autoscout24.ch","VW Golf 1600 C","1'500.-"
"1703597249-191","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Jura, 2336, 26.10.2022, auf Autoscout24.ch","TOYOTA Corolla 1.6 Lb Brillant","4'300.-"
"1703597249-192","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Genf, 1258, 25.10.2022, auf autoscout24.ch","VW Golf 1600 GL","4'900.-"
"1703597249-193","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Bern, 3661, 20.10.2022, auf autoscout24.ch","LAND ROVER 88 - 110 109 V8","9'500.-"
"1703597249-194","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=88","Bern, 2504, 19.10.2022, auf autoscout24.ch","MERCEDES-BENZ 190 E 2.0","19'900.-"
"1703597261-195","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Zürich, 8352, 05.02.2023, auf autoscout24.ch","VW Golf 1800 GL Veteranenfahrzeug","7'900.-"
"1703597261-196","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Solothurn, 4143, 02.02.2023, auf autoscout24.ch","FERRARI MONDIAL","32'900.-"
"1703597261-197","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Aargau, 4665, 31.01.2023, auf autoscout24.ch","SUZUKI SJ 413 JX","4'900.-"
"1703597261-198","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Zug, 6314, 31.01.2023, auf Autoscout24.ch","MERCEDES-BENZ 260 E lang","34'500.-"
"1703597261-199","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Genf, 1242, 30.01.2023, auf Autoscout24.ch","VW Golf 1600 C","1'200.-"
"1703597261-200","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Solothurn, 4143, 27.01.2023, auf Autoscout24.ch","MERCEDES-BENZ 230 E","8'900.-"
"1703597261-201","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Bern, 2542, 27.01.2023, auf autoscout24.ch","SAAB 9000 2.3 turbo 16 S","15'900.-"
"1703597261-202","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Uri, 6467, 25.01.2023, auf autoscout24.ch","BMW 325iX","14'500.-"
"1703597261-203","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Bern, 2542, 23.01.2023, auf Autoscout24.ch","TOYOTA Previa GL 4x2","6'400.-"
"1703597261-204","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Aargau, 5507, 21.01.2023, auf autoscout24.ch","VOLVO 142","5'000.-"
"1703597261-205","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Genf, 1217, 19.01.2023, auf Autoscout24.ch","PORSCHE 944","16'900.-"
"1703597261-206","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Genf, 1228, 18.01.2023, auf autoscout24.ch","FORD Taunus 17M P3TS","17'900.-"
"1703597261-207","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Zürich, 8953, 18.01.2023, auf autoscout24.ch","JAGUAR XJ6 3.2","1'700.-"
"1703597261-208","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Schaffhausen, 8200, 17.01.2023, auf Autoscout24.ch","TOYOTA Camry 2000 GLi","3'500.-"
"1703597261-209","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=87","Genf, 1228, 17.01.2023, auf Autoscout24.ch","MERCEDES-BENZ 230 C","16'900.-"
